Id,Action
1,0.10962216741980424
2,0.7638071269235185
3,0.9469278895978127
4,0.4826953849787859
5,0.9775622393977192
6,0.9847327194445996
7,0.9030333651759178
8,0.9791602767124137
9,0.05299433938883668
10,0.7503092483314064
11,0.9229781325640091
12,0.5086482031713296
13,0.5072289802457828
14,0.14632580582907
15,0.6676134554977731
16,0.8177220576877755
17,0.44896671623030143
18,0.3344290992518859
19,0.7571425962244221
20,0.8560218005106076
21,0.9956883324235944
22,0.6006515513194137
23,0.20657513891886387
24,0.6213592310570241
25,0.4657642154183281
26,0.7832970995213341
27,0.4303313178153652
28,0.07626415985905133
29,0.859306110526932
30,0.30843257511575095
31,0.6544356378839531
32,0.6691603776696493
33,0.741259649741742
34,0.7154677734447747
35,0.5413115969040381
36,0.8771807507521691
37,0.5840291301179981
38,0.9555325714830469
39,0.32582141458813396
40,0.22272899728958076
41,0.4789906345996747
42,0.9485758839860255
43,0.7377207788842413
44,0.7151332716284214
45,0.6717869924233628
46,0.6660593924124563
47,0.9744724355079716
48,0.5212490084902641
49,0.9834878355188051
50,0.8267740275678028
51,0.9027413289712751
52,0.767396570641001
53,0.7657814419509895
54,0.773567880804749
55,0.5767218464446724
56,0.4117110159235122
57,0.660561198540578
58,0.9844722103481183
59,0.6539342961211002
60,0.8230317827261441
61,0.9689521795324567
62,0.8612677218244664
63,0.619969076266898
64,0.8847275564965175
65,0.9771588778082755
66,0.8713790488264187
67,0.41219264903100045
68,0.7680904876039676
69,0.6179861873487374
70,0.14682459019669658
71,0.5127480570542174
72,0.841131744997275
73,0.6717523082920067
74,0.9090980748123294
75,0.6707856165049806
76,0.76015125522743
77,0.9527860049895078
78,0.43903955096504105
79,0.19208499735463805
80,0.9820526775568807
81,0.9201560717181181
82,0.8698614113331391
83,0.8267682768912377
84,0.8959761051287429
85,0.6841565388922052
86,0.5110381398094884
87,0.4442945398401316
88,0.9722772845535512
89,0.8011464220395282
90,0.5198317097000069
91,0.7792390966587949
92,0.4178955328436599
93,0.964425177913377
94,0.4152433306257372
95,0.9811217401514651
96,0.6548864399247554
97,0.21753086634300337
98,0.7730913820689203
99,0.8807916269381193
100,0.9023049178348648
101,0.6752806843177825
102,0.06018202376886961
103,0.7324216412147563
104,0.4040018663883858
105,0.3032525288657248
106,0.9453452621329314
107,0.9366895736004435
108,0.4123406842867065
109,0.7835542185830079
110,0.8220913894211569
111,0.40567726704399704
112,0.5138344889116945
113,0.805912079989355
114,0.9749426076523917
115,0.5673068985790242
116,0.5589305720309808
117,0.745433038610053
118,0.9281945627962851
119,0.9983527806401621
120,0.9087328050101683
121,0.9048614825942546
122,0.8418044524458471
123,0.258980424084769
124,0.6409805992678062
125,0.9764667325759281
126,0.3046583234006651
127,0.06818221917675822
128,0.5755544754103417
129,0.4135312197228438
130,0.2053479180222099
131,0.9567509151467961
132,0.6840749020797168
133,0.7394417002960897
134,0.2524009405215883
135,0.9372128477205327
136,0.27395699117462463
137,0.8259445402067425
138,0.6852762320656097
139,0.3093621962648979
140,0.7787884631270026
141,0.9861170563893414
142,0.31349746773950615
143,0.8432085719330439
144,0.7908911190201976
145,0.9858807077240682
146,0.3346558515225661
147,0.060123423898810334
148,0.5810300462049864
149,0.9432913969479806
150,0.7293127750540568
151,0.7439521050292784
152,0.8479088064404684
153,0.7622401999381105
154,0.46475193034991974
155,0.6780193727645932
156,0.8055440580655883
157,0.8540352716333124
158,0.44960308005267163
159,0.9450695910555984
160,0.3656919651322469
161,0.06726618560513854
162,0.8953068507740259
163,0.8646129585566432
164,0.8704038665740643
165,0.8484835264614108
166,0.9702724433922065
167,0.6052600186983292
168,0.9313306457550826
169,0.42853841384581476
170,0.8537017501139598
171,0.7573828232694091
172,0.6984471003065403
173,0.6975175441860982
174,0.9347657773405905
175,0.8638806298767615
176,0.8972453750216489
177,0.38602760338858916
178,0.9725061914972121
179,0.9941963929786674
180,0.060123423898810334
181,0.02444268469766641
182,0.2053479180222099
183,0.6202001704735898
184,0.48938254214233934
185,0.7158824343811729
186,0.10230801064264998
187,0.940419868864988
188,0.5811504830707297
189,0.2122541543313351
190,0.7012330251844828
191,0.9971687315888077
192,0.7215104543811193
193,0.9956947065632399
194,0.8836523718630372
195,0.7337055440949447
196,0.9958400106290854
197,0.8213014036230926
198,0.6204157258873763
199,0.6072938695631996
200,0.047296182857475694
201,0.48978573591982344
202,0.4380912988259793
203,0.3972283841546749
204,0.5594000374187988
205,0.8425118852673308
206,0.8423588198263752
207,0.7844743091644304
208,0.6327871728049661
209,0.3513833500355891
210,0.8484417029400454
211,0.6347110689626992
212,0.36037867796899803
213,0.9740071133528301
214,0.29996046504919865
215,0.9453649374369334
216,0.6113261064604147
217,0.7118224495542385
218,0.9336858305870244
219,0.9341781413234113
220,0.5634998194567823
221,0.33737945142885006
222,0.9630224925005153
223,0.9019266417529487
224,0.3373003116308162
225,0.8878726745485658
226,0.4789560428542379
227,0.31556817816912713
228,0.4245006559477249
229,0.981662910238799
230,0.8434941395625276
231,0.6507015687496466
232,0.32598252698162256
233,0.6453962800339278
234,0.26450100663171416
235,0.6831420454226584
236,0.3495560680996999
237,0.8686448527758354
238,0.5361327021963465
239,0.7368060092120609
240,0.8465037493002117
241,0.5983879929929061
242,0.1566744283014252
243,0.3769386409962048
244,0.9725099766434052
245,0.27777692910011836
246,0.932611883327108
247,0.6833663562882057
248,0.7244740518375156
249,0.8821924913310795
250,0.8627095525887836
251,0.9505506958917261
252,0.5699801274167866
253,0.9536061436691791
254,0.8244248568057746
255,0.9682786421278115
256,0.663519994987073
257,0.7276229846435214
258,0.20041140822590164
259,0.3992413821022288
260,0.9973842250832571
261,0.8726867124159795
262,0.5356818417419544
263,0.5833434093267679
264,0.8693171163687006
265,0.6936898946174432
266,0.6327871728049661
267,0.470713224779246
268,0.7426577383891024
269,0.8821924913310795
270,0.6918788730298199
271,0.7744927671654954
272,0.37407369554273395
273,0.5248405873905443
274,0.7260973920340035
275,0.6496204355927029
276,0.23776319178623137
277,0.9534848415560075
278,0.9530096509220303
279,0.4253518919077711
280,0.34587912790414016
281,0.9988863464743202
282,0.7908695351768696
283,0.19520690209557937
284,0.6257118995848473
285,0.667029628216846
286,0.7910207343476353
287,0.9893969509224149
288,0.9122380737986175
289,0.35841402529786126
290,0.6936898946174432
291,0.17615433587074075
292,0.5049785181628249
293,0.7858959340672939
294,0.5483158334936274
295,0.9605802422987446
296,0.25157905998060126
297,0.02596227406740312
298,0.9533581878193153
299,0.13641994484259318
300,0.8324852840964525
301,0.13366126574694281
302,0.6283929023457513
303,0.11096306896171836
304,0.11196326305007216
305,0.7629129830293164
306,0.8095970734494112
307,0.6841565388922052
308,0.9860446694209268
309,0.7450284299014396
310,0.6702903875195845
311,0.7585685420324685
312,0.7850245901789861
313,0.6603200261769233
314,0.4880763731032833
315,0.9859529455969599
316,0.7473959524947394
317,0.6472691530641478
318,0.8917007162056912
319,0.216426638587436
320,0.9627684439705776
321,0.8410876315491875
322,0.158212759770978
323,0.9857778388533622
324,0.9185820800323542
325,0.8740690161933101
326,0.2573231940797916
327,0.742872133278448
328,0.9349067492743043
329,0.7508834616023462
330,0.7580550686229774
331,0.468503549916499
332,0.5628263924978324
333,0.8563069735303905
334,0.11506281208038413
335,0.9753963984900256
336,0.8054789269468553
337,0.2899929657175457
338,0.9822072219471165
339,0.5070034270524852
340,0.42276777628217266
341,0.7468747866909804
342,0.7376491645709154
343,0.30422295629482604
344,0.9740957518509856
345,0.9907563763770434
346,0.8011870519843519
347,0.3315754954166727
348,0.3205927277639956
349,0.9707848269931018
350,0.3844708616188323
351,0.3883403671288694
352,0.9693109790410152
353,0.5311585815985144
354,0.15674048342639108
355,0.5965831325808901
356,0.9478776353767726
357,0.5384298522521987
358,0.5145589107177807
359,0.5024382332607579
360,0.13487965049138445
361,0.6145958915267491
362,0.9090355370555783
363,0.7825476141758337
364,0.031010353559158214
365,0.8653577897928001
366,0.7790408698173436
367,0.836353310526053
368,0.7805474066500243
369,0.9704666681059892
370,0.3837748524945796
371,0.753149781674545
372,0.723112728801512
373,0.12121396945161052
374,0.1581501525239659
375,0.518477107015689
376,0.6010319158809864
377,0.018257855620162286
378,0.5412406278809351
379,0.9500248079353601
380,0.5170674542756266
381,0.32519028070440376
382,0.5212490084902641
383,0.9810622956112308
384,0.6174898517153385
385,0.4220951950640567
386,0.5099674228542461
387,0.7402045809783095
388,0.8607401593376518
389,0.8971400756332554
390,0.878246365455436
391,0.6547264093960784
392,0.9144688524405885
393,0.5190583376577934
394,0.8287658388082694
395,0.30486310244809856
396,0.9482693032261397
397,0.9858807077240682
398,0.754394934949311
399,0.7170849764237355
400,0.21726904085017865
401,0.9945277197875486
402,0.9070952148033133
403,0.5563065810825352
404,0.9116811455222422
405,0.9661629752578785
406,0.5443054391832948
407,0.15554781450698288
408,0.6990386509481779
409,0.753149781674545
410,0.534124694281634
411,0.9582136735105661
412,0.3861465510822371
413,0.15512974315848269
414,0.6402692774398357
415,0.9718426159534882
416,0.6825271170260153
417,0.6906283985376572
418,0.4353201061811233
419,0.6264801766701688
420,0.9494489084468191
421,0.8861450893833962
422,0.6002962685797522
423,0.5110073652053878
424,0.34850574913854954
425,0.763995877853433
426,0.8939557343584558
427,0.959022511789682
428,0.9036261316260005
429,0.30817585837297856
430,0.9479183590269805
431,0.6060124936809452
432,0.4207277978922284
433,0.7324216412147563
434,0.321165610719979
435,0.8141292965702327
436,0.9862924775211772
437,0.7098550516600344
438,0.5744943712715913
439,0.5056106252599516
440,0.43903955096504105
441,0.6802611248249896
442,0.9918212295951793
443,0.7983678407117145
444,0.468503549916499
445,0.2705794610263578
446,0.7334796899172655
447,0.2645362778240147
448,0.9868479114389055
449,0.7221098826696937
450,0.317382718258839
451,0.6936285492211526
452,0.4155764210537304
453,0.86935947238037
454,0.486219600052869
455,0.3317464512278339
456,0.7997090978944005
457,0.8622580446552499
458,0.329831241161118
459,0.6774278924910543
460,0.22169101043937
461,0.08715098199814098
462,0.9966737493599399
463,0.9506349148381221
464,0.6539342961211002
465,0.8427614868548635
466,0.7434759483609452
467,0.2988344356160337
468,0.38989738444804395
469,0.9023313621327664
470,0.4407146544080141
471,0.7445445366105038
472,0.815563295750929
473,0.9734656447862011
474,0.6257622232688473
475,0.38772973483152773
476,0.23606784814953233
477,0.9017625731912466
478,0.649563394822282
479,0.8864613541269835
480,0.9486498016615373
481,0.9027609689507158
482,0.8060704620879936
483,0.8782254189196644
484,0.7376491645709154
485,0.7313143148505727
486,0.5594000374187988
487,0.2702119969448495
488,0.9445880205426259
489,0.7730757533061899
490,0.5594000374187988
491,0.8369160533452841
492,0.6417541602423279
493,0.5314885042836281
494,0.7552922142114943
495,0.3239116820467483
496,0.9332152401960343
497,0.9153117693748571
498,0.7949985771223509
499,0.9242800185756134
500,0.9147689017095638
501,0.9843604080298216
502,0.3627989043080332
503,0.7167574961624031
504,0.5936097390982494
505,0.7237623862153736
506,0.7433717083556802
507,0.8521830349099042
508,0.7022352478785852
509,0.538726026280174
510,0.435444196946034
511,0.29323181380539565
